Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,Amount,Class,,,,,,,,,,,
1260,1.25941844,0.209318255,0.501896123,0.626949691,-0.531268325,-1.007038531,0.024347751,-0.174047904,0.129459543,-0.049403811,-0.309851855,0.072819424,-0.243422659,0.350536703,1.09302847,1.98,'0',,,,,,,,,,,
1261,-0.883528584,1.173973625,0.967297815,1.125954222,-0.518899228,-1.139358537,0.41326167,0.136250323,-0.66617798,-0.20709918,-0.136264248,0.228899854,0.014881849,0.594379766,1.009607406,34.15,'0',,,,,,,,,,,
1261,1.008863826,-0.688276668,-0.481515528,-1.332285405,-0.530415764,-1.186429736,0.370423251,-0.27845776,1.087238261,-1.102418471,0.046304114,0.381620295,-0.608909713,0.67090733,1.818558874,160,'0',,,,,,,,,,,
1261,-0.225790625,-0.859452374,1.330212545,-2.373185444,-1.055167918,-0.876204865,0.330409489,-0.600593607,-1.495631221,1.620541728,-0.674589871,-1.490662761,-0.016828074,-0.914770181,0.071540475,102,'0',,,,,,,,,,,
1262,-0.775745965,1.233315407,1.175140205,0.021749589,-0.459395527,-0.939045724,0.371005825,0.377351688,-0.513174175,-0.537120212,-0.608871539,-0.088583993,-0.273747376,0.532976031,0.850217027,17.99,'0',,,,,,,,,,,
1263,-0.385518223,0.79674819,0.810255734,-0.587937914,0.91721531,0.842248533,0.382333836,0.406125991,-0.340269907,-0.143296545,-0.248171351,-0.540621528,-1.079581514,0.524398095,0.669879422,0.99,'0',,,,,,,,,,,
1264,-11.14070636,-9.612726202,-12.38954523,6.013346294,-32.092129,21.39306876,34.30317686,-7.520784272,-1.925731551,-2.636622067,3.702176629,-1.843056318,2.427123344,-1.652835656,3.635041517,7712.43,'0',,,,,,,,,,,
1264,-0.442792307,0.626259603,2.053301513,1.181478589,-0.556878261,-0.236827131,0.489551189,0.095943927,-0.771288976,0.047591263,-0.734612888,-0.822996213,-0.668266115,0.046130586,0.770717791,85.79,'0',,,,,,,,,,,
1265,1.082193272,0.145852019,0.507509249,1.334227847,-0.175603869,0.033090469,0.011400598,0.094161161,-0.036259703,0.027769864,1.404036415,1.47016622,0.094887198,0.2092926,-0.846305646,21.52,'0',,,,,,,,,,,
1265,-0.268611583,0.049788681,-0.138621492,-1.874835543,-0.442232103,-0.66277221,-0.418489032,-2.890476791,0.48034592,-2.008989394,-0.068959205,0.780332762,-0.457082431,1.010182205,1.352850098,160,'0',,,,,,,,,,,
1266,-0.834421054,1.59410336,1.09368673,1.430339497,-0.410451098,-0.470397589,0.861498319,0.107880865,-1.3119865,-0.274936945,-0.360454146,0.310247303,0.878107474,0.601505651,1.458431606,73.66,'0',,,,,,,,,,,
1266,-3.559236296,-3.827885823,0.760014274,-0.088771835,5.369381916,-3.016469177,-1.978057714,-0.346419407,0.585498638,0.796940203,0.241521346,0.96747249,0.819480063,-0.404768974,-0.959160111,2,'0',,,,,,,,,,,
1266,-1.869280587,0.456972359,-0.433718321,-2.02618284,-0.846346016,-0.534080579,0.014341816,-2.40206479,0.262922512,-2.187309625,-0.400322342,0.457252333,-0.843633251,1.222890429,1.272772695,160,'0',,,,,,,,,,,
1266,-2.148128157,1.039826677,-1.002418844,-0.929506223,1.789279529,3.431726289,-0.631535825,1.813607748,-0.040116477,-0.136025812,-0.848150648,0.268879814,-0.10431255,0.426107264,-0.226305568,14.93,'0',,,,,,,,,,,
1266,0.987118002,-1.069522555,0.62748479,0.538025209,-1.315847533,0.126760623,-0.758837286,0.184147872,-0.453535168,0.843821619,0.201791873,-0.253005338,-1.331517104,0.266089872,-0.170320681,158,'0',,,,,,,,,,,
1267,-0.750102896,-4.967486967,-0.032746499,-0.224436512,-3.205114934,0.427307067,-0.197242452,-0.067806408,-1.205791361,0.858791911,0.559325298,-0.163824268,-0.226656088,-0.483148323,-1.316682835,1127.78,'0',,,,,,,,,,,
1268,-2.581233878,0.668009392,-0.7277108,-1.970741152,-0.33498563,-1.194353343,-1.277240889,-1.85683231,0.378789363,-1.941628392,-0.536080672,0.73242863,-0.789236066,1.517359272,1.257765469,1,'0',,,,,,,,,,,
1268,-1.788847584,0.599271179,-0.1277028,-2.046943115,0.128182675,-1.129149495,-0.963341822,-2.312167684,0.282816897,-2.009795688,-0.332314175,0.811101875,-0.394347008,1.159631902,1.205526867,1,'0',,,,,,,,,,,
1269,-1.32578135,-0.945173451,2.318450269,0.085178023,0.096956842,-0.675367435,0.187489733,-0.013477769,0.658663949,-0.708132847,-1.016240529,-0.162044478,-0.558074568,-0.592969204,-0.367971129,149.79,'0',,,,,,,,,,,
1271,-3.438616809,-2.357981863,0.30765451,1.007622399,1.742123545,-0.198182857,0.527977858,-0.031639345,0.632234727,-0.546160751,-0.008479228,0.753910437,0.818440225,-1.951230825,-1.565629312,142.13,'0',,,,,,,,,,,
1271,-0.657616088,1.035371838,2.299141921,2.921669562,-0.094745197,0.895020411,0.267125513,0.102118639,-0.403654482,1.17958695,-0.578225593,-0.011663531,0.525398853,-0.697505317,0.528394041,33.62,'0',,,,,,,,,,,
1271,1.063320981,0.199982307,1.357276423,2.660479646,-0.717181214,0.248142918,-0.502130044,0.239260647,-0.237869138,0.69436447,0.850856519,0.749893621,-0.345828287,-0.076147973,-1.116223291,11.95,'0',,,,,,,,,,,
1271,1.354834425,0.348300444,-0.271459397,0.36049229,0.349700078,-0.261401293,0.086984943,-0.139211422,0.061793162,-0.293636404,-1.243265681,0.006976651,0.911201139,-0.459019967,1.148066193,1.98,'0',,,,,,,,,,,
1272,1.316137313,-0.042915385,0.031240523,-0.374424365,-0.181752788,-0.3698457,-0.157203677,-0.025647011,0.080627593,-0.013528983,0.705446717,0.51481333,-0.049341482,0.424724446,0.518409904,1.46,'0',,,,,,,,,,,
1274,-0.616094866,1.510751227,0.444664386,0.855042731,-0.103247272,-0.527251015,0.541776489,0.062529735,-0.710144898,-0.096327112,-0.669869833,0.777122705,1.731018733,0.180240766,0.862311928,30.89,'0',,,,,,,,,,,
1280,-0.325583352,0.400558217,1.562222632,-0.326307423,0.053672501,-1.275264725,0.908067123,-0.356855311,-0.091947353,-0.424563863,-0.234154663,-0.15837117,-0.376388604,-0.033390625,0.365282321,38.99,'0',,,,,,,,,,,
1280,1.317316741,-0.030416683,-1.08887421,-0.557891573,2.030907584,3.267773358,-0.536307538,0.808507057,-0.05260743,0.001609861,-0.028623114,0.073615738,0.041108326,0.425276353,1.245151989,0.99,'0',,,,,,,,,,,
1280,-0.992592049,1.304997466,0.639358055,-0.171220615,-0.066537728,-0.109204478,0.058313798,0.754981592,-0.38033766,-0.258131965,1.029613345,-0.057604972,-1.397065027,0.327082034,0.616127468,8.91,'0',,,,,,,,,,,
1280,-1.376444637,1.614006227,0.699272626,0.021091533,-0.7920639,-1.030668794,-0.022973876,0.810584457,-0.48290115,-0.445029277,-0.731270171,0.086642847,-0.207911344,0.778562809,0.832125607,17.99,'0',,,,,,,,,,,
1282,0.396568571,-1.977126757,0.4053868,0.984649015,-1.799886482,-0.267232409,-0.1895646,-0.100433367,-0.340163732,0.510612594,-1.09953228,-0.514421368,-0.675754277,0.047080302,0.482109823,474,'0',,,,,,,,,,,
1283,-1.018953566,0.151755838,1.737272522,-0.373036019,0.802996402,-0.743039439,0.191904881,0.231506862,-0.617841914,-0.511726602,1.502750825,0.60835141,-0.613873634,0.511199414,0.020596145,1.98,'0',,,,,,,,,,,
1283,1.207098758,-0.30011152,-0.31100305,0.164989426,1.543264723,4.058650227,-1.140804959,1.090853485,0.761327738,-0.141319101,-0.565553982,0.302142763,-0.024932268,-0.216030047,0.367331082,9.99,'0',,,,,,,,,,,
1285,-3.835659378,-1.955510292,-0.404066878,0.438873168,1.787822212,-1.066112086,-0.27551423,0.221038577,0.083868612,0.693805911,0.257107162,0.911536496,1.116799411,-0.058543383,-0.113617394,14.5,'0',,,,,,,,,,,
1286,-1.953689394,2.020369563,0.220852137,0.011982666,-1.16410284,-1.096646119,-0.380932935,1.246446945,-0.460240981,-0.362607283,-0.855413434,0.257328058,-0.143945053,1.024941684,0.810042172,17.99,'0',,,,,,,,,,,
1287,1.048429102,0.25256893,-0.74364885,1.337404671,0.300796573,-0.696975626,0.451164713,-0.180987857,-0.041278073,-0.571408026,-0.786447116,-0.712905284,-0.601075198,-0.936726367,1.182029158,128,'0',,,,,,,,,,,
1287,-1.072869275,0.891289658,1.374741498,-0.783604597,0.08291034,-0.316602071,0.567404998,0.149544226,0.230943241,-0.129493979,0.473521316,0.424432787,-0.857656486,-0.045073924,-1.292648475,5,'0',,,,,,,,,,,
1288,1.052661439,-0.468486704,1.045052337,0.725626392,-1.014531103,0.206780889,-0.726218563,0.281938152,0.833683673,-0.068480771,0.508249252,0.507987271,-0.94183648,-0.024599557,-0.363214371,64.99,'0',,,,,,,,,,,
1290,-1.268469414,0.978275491,0.155716086,-1.89489171,2.538568786,3.553600398,-0.273317405,0.230785314,0.170969654,-0.37889789,-0.6030757,0.020175777,-0.377701544,-0.128198826,-0.501815036,5,'0',,,,,,,,,,,
1291,-1.120905029,-0.483699511,2.574720242,0.231855994,0.573274155,1.416502654,-0.276340269,0.559584974,0.452086311,-0.691546023,0.375565755,0.380962921,-0.434151424,-0.476854244,1.12880061,64.69,'0',,,,,,,,,,,
1292,1.02453821,-0.409667602,-1.301197497,0.365361092,2.06455446,3.65132856,-0.275091659,0.817076359,0.157899828,-0.075841007,-0.540563227,0.241219677,-0.200782361,0.219464853,-0.135609959,132,'0',,,,,,,,,,,
1293,-1.434347608,0.012469977,3.327386232,-0.738225163,-0.630524549,1.669713296,-0.685391414,0.674718225,1.695031816,-0.413393394,0.665382868,1.071427694,-0.616595632,-1.512364417,-1.986916023,8,'0',,,,,,,,,,,
1294,-0.581680534,0.577849012,0.059042166,-1.725107935,2.458923139,3.481251201,0.160958787,0.979394478,-0.015019438,-0.679168291,-0.643259713,-0.04114411,-0.326601995,-0.080351867,-0.520129036,5,'0',,,,,,,,,,,
1295,1.316366133,-0.529736178,0.10609807,-0.615562284,-0.99881225,-1.058749724,-0.284262027,-0.163251696,-1.1900506,0.890911401,1.236076299,0.115066189,-0.769160658,0.634016051,0.089954073,30,'0',,,,,,,,,,,
1295,-1.360315231,0.222339341,1.943441446,-0.384857713,1.000150419,-1.35958009,0.529324308,0.022345394,-1.048489744,-0.627495901,1.533656949,0.967650617,0.154268756,0.449770052,-0.375362618,15.98,'0',,,,,,,,,,,
1296,-2.35846103,1.638704889,1.205694086,-1.099898024,-0.812253973,-0.590006497,0.41312122,0.069790808,1.69411935,1.379540876,-0.598103363,0.688896104,0.921404413,-1.246986214,-0.484338905,41.36,'0',,,,,,,,,,,
1297,1.187241129,-0.196140074,0.116508043,-0.046663671,-0.460014255,-0.614687378,-0.095213208,-0.046873072,0.049835793,0.054808888,0.994825747,0.330204905,-0.684910582,0.575522385,0.461703716,49.57,'0',,,,,,,,,,,
1297,-2.577786397,-0.871437188,-0.648350447,-0.197175048,4.151735561,2.516791608,-1.766532885,-0.832705127,-0.099199021,0.284749481,0.072465741,-0.072849748,0.085988039,-0.210120666,1.580952628,17.99,'0',,,,,,,,,,,
1297,-2.650762996,-0.502878411,0.044517261,0.632481551,-2.51089483,1.704929743,4.806347271,-0.916465229,-0.708087473,-1.05403222,-0.218993064,0.462114136,1.225113073,-0.415081076,-0.195248472,838.2,'0',,,,,,,,,,,
1298,-4.220880123,-5.414581148,2.598472531,-0.517058791,3.675051208,-2.113170051,-3.999805485,0.978198802,0.222774059,0.339333288,-0.687137013,-0.230616165,-0.472938699,-0.891519037,-1.736252713,52.52,'0',,,,,,,,,,,
1298,-1.119214534,1.082169555,1.311460431,-0.813251632,-0.074599466,-0.142096752,0.269409609,-0.553539781,0.326566617,-0.154834337,0.337036008,0.119410106,-1.578977531,0.159635424,-1.249450457,5,'0',,,,,,,,,,,
1300,1.218908439,0.245989065,0.546689546,0.49829649,-0.366172515,-0.652761843,0.000223119,-0.093411956,-0.308102984,0.085223479,1.586879567,1.386257311,0.848888787,0.312638826,0.263603585,1.29,'0',,,,,,,,,,,
1301,-0.816883617,0.984618813,1.316098652,-0.726893036,0.105275083,-0.490751682,0.697917116,0.046676351,0.404474197,-0.419083784,-1.395421816,-0.248359932,-0.58572473,-0.24527329,-0.609740691,5,'0',,,,,,,,,,,
1302,1.00484446,0.089362165,-0.204424507,1.208981639,-0.025293779,-0.808484445,0.59448193,-0.223907354,-0.587363368,0.221933557,1.292069488,0.786926452,-0.25269017,0.820543219,-0.023202038,118,'0',,,,,,,,,,,
1302,-0.705690186,0.392644885,1.200493214,-1.093590695,0.52300465,-0.506854107,0.7717754,-0.107085184,-0.35234821,-0.857622054,-1.329510433,-0.172341856,0.755477145,-0.129479876,0.485265827,58.9,'0',,,,,,,,,,,
1303,1.191657917,0.288667814,0.40699401,0.723228709,-0.378375569,-0.799176818,-0.012392481,-0.063135516,0.067089361,-0.315110213,0.378081502,0.214980587,-0.250741096,-0.160306322,1.365812557,0.89,'0',,,,,,,,,,,
1303,-0.821782901,1.442694165,0.866764671,0.898247372,-0.13978631,-0.804784185,0.483185955,0.143956623,-0.783665682,-0.239660755,-0.556738871,0.356231747,0.708517879,0.466415501,0.924317817,11.03,'0',,,,,,,,,,,
1307,-0.313210036,0.886013232,1.450438095,0.773496831,0.03107042,-0.568870428,0.857968192,-0.125009372,-0.438730381,0.390335244,1.195286279,-0.280064179,-1.669353639,0.620489661,0.504382454,24.56,'0',,,,,,,,,,,
1308,-1.322312876,0.863590973,1.844233957,1.089375381,0.771004968,0.152190676,1.49151422,-0.917307514,0.765538349,1.645725454,-0.046283257,0.09747351,0.359236716,-1.218819234,0.418676839,25.3,'0',,,,,,,,,,,
1308,-1.322312876,0.863590973,1.844233957,1.089375381,0.771004968,0.152190676,1.49151422,-0.917307514,0.765538349,1.645725454,-0.046283257,0.09747351,0.359236716,-1.218819234,0.418676839,25.3,'0',,,,,,,,,,,
1308,-1.379848352,0.536719684,2.647870139,1.408111245,0.126442162,0.986524798,0.960250988,-0.629717419,1.729172657,1.346832248,-0.62245812,0.51621049,0.174168356,-2.023273381,-1.18504343,43.8,'0',,,,,,,,,,,
1308,-1.379848352,0.536719684,2.647870139,1.408111245,0.126442162,0.986524798,0.960250988,-0.629717419,1.729172657,1.346832248,-0.62245812,0.51621049,0.174168356,-2.023273381,-1.18504343,43.8,'0',,,,,,,,,,,
1309,-0.471180576,1.031299388,1.679189455,-0.103399685,-0.078651409,-0.677401712,0.640968045,0.042289547,-0.735607744,-0.157348474,1.556353339,0.9377576,0.346632869,0.264348611,0.084858071,3.99,'0',,,,,,,,,,,
1309,1.350184195,-0.783871261,-1.430495136,-2.989139606,1.527236257,2.971130236,-0.740708711,0.768487076,2.164741685,-1.61022837,-0.246186645,0.948485645,-0.213998383,0.087889895,0.831510382,11.76,'0',,,,,,,,,,,
1309,-0.853633206,1.108753663,1.572811237,-0.615324297,-0.021555942,-0.762424448,0.812191904,-0.073839239,0.138215848,-0.464370619,-0.656178228,0.734868953,0.835233964,-0.51455008,-0.815288383,5,'0',,,,,,,,,,,
1309,1.042371181,-0.664628904,1.494073253,1.135703287,-1.266531454,0.679056893,-0.983097428,0.279374956,1.750245331,-0.527035497,-1.7411805,0.907344872,0.474560592,-1.264209476,-1.55718176,68.5,'0',,,,,,,,,,,
1310,-0.765142214,1.284653367,1.012748272,0.140432982,-0.334713644,-0.738490233,0.307594087,0.488857624,-0.537159975,-0.780762691,0.08861223,0.067447325,-0.27627895,0.011363191,1.125250742,17.99,'0',,,,,,,,,,,
1310,0.943692379,-0.489019453,1.115108504,1.792990744,-0.907560196,0.590245827,-0.541050487,0.350322922,1.466468609,-0.405934568,-1.35767914,0.200688819,-1.729478294,-0.433194311,-1.533096248,80.51,'0',,,,,,,,,,,
1310,-0.383702276,1.010729047,1.71514413,1.21617712,0.164225978,-0.328318262,0.656597552,-0.051810163,-0.911027382,-0.205600448,0.22184429,0.610596778,1.072158714,0.143021851,1.392634918,20,'0',,,,,,,,,,,
1312,0.862723083,-0.583022316,1.544753609,1.323181973,-1.450783472,0.143030377,-0.854562314,0.30560636,0.828499165,-0.024662103,1.035853944,0.751616663,-0.612930952,-0.066054706,0.19747802,123.02,'0',,,,,,,,,,,
1313,-0.602956303,1.134156117,2.513820955,3.106185427,-0.358771842,0.582460371,0.017940965,0.13851036,-0.833145741,0.685054565,-0.133965967,0.501086384,0.940556214,-0.514888873,0.389683245,11.37,'0',,,,,,,,,,,
1313,-0.766162383,0.870878221,1.892274255,1.342441377,0.53350568,0.328510194,0.086169107,0.10945963,-0.304058446,0.191431653,-1.757189922,0.03542525,1.049660027,-0.747655431,-0.711464558,1.83,'0',,,,,,,,,,,
1313,-1.360261926,1.542734889,1.656781122,0.966888518,-0.512782512,-0.321964128,0.174817553,0.401853553,-0.137097474,-0.238691104,-0.948046932,0.141122557,-0.29178128,0.105680961,0.091346904,0.99,'0',,,,,,,,,,,
1314,-0.967444816,0.774713787,1.334204437,-1.089485147,0.412903613,-0.178397753,0.668483316,0.024656629,0.489392987,0.127887089,0.010194601,-0.663951403,-2.199124773,0.124026862,-0.692978098,5,'0',,,,,,,,,,,
1315,-1.404419194,1.192014119,0.728766589,-1.008224602,0.000447412,-0.233754157,0.29913253,0.454831615,0.546386299,0.289723843,-0.11878075,-0.484152509,-2.115601751,0.380063579,-0.677520295,1,'0',,,,,,,,,,,
1316,0.993389523,-0.796519899,-0.3759891,-1.333308196,-0.901209552,-1.493247633,0.246196608,-0.197343088,1.050705597,-0.844360417,1.444254026,0.234202177,-2.250167838,1.158219994,1.019390054,160,'0',,,,,,,,,,,
1316,-0.614421351,0.708348701,1.399750696,0.917166274,0.499314926,0.489940134,0.639752248,0.095104826,-0.058341188,0.346378255,0.608356742,-0.097064144,-1.651846066,0.211724877,-0.431920951,20.22,'0',,,,,,,,,,,
1316,-0.838594506,1.016917925,1.545097975,-0.735903222,-0.157521795,-0.705899745,0.663998683,0.095223583,-0.062898254,-0.184775502,1.158947176,0.804003801,-0.400347567,0.057418574,-0.983689619,5,'0',,,,,,,,,,,
1316,-0.803339973,0.861137071,2.1904241,0.108699123,0.072672087,-0.406773993,0.402626375,0.060302694,-0.253230892,-0.628031203,0.017980495,0.587008268,0.734531093,-0.165149166,0.799402462,4.99,'0',,,,,,,,,,,
1317,-0.391756938,0.591094279,2.752836098,0.72635941,0.359030579,0.781080698,0.994960135,-0.862934701,0.765892473,0.590754554,-0.926810692,0.314590736,1.668559664,-1.759923244,0.452939636,36.19,'0',,,,,,,,,,,
1317,-1.40128216,1.441451707,1.084768012,-0.750453532,-0.491806503,-0.793816653,0.267991283,0.53727695,-0.038416154,-0.09557678,1.033335355,0.97679064,-0.339106882,0.304205809,-1.008350712,1,'0',,,,,,,,,,,
1319,-1.419493776,-0.251193352,0.314950843,-2.021889491,0.11521163,-2.084818215,-0.081396506,0.441669188,0.558309097,-1.265458211,1.053260951,0.168804288,-2.296862161,1.36460241,0.53062429,1,'0',,,,,,,,,,,
1320,-0.641354608,0.803964523,1.620764839,-0.272534377,-0.255839873,-0.458778835,0.594626262,-0.156024955,0.367681048,0.228305309,1.048846148,0.289256682,-1.321560217,-0.124133607,-0.902167429,5,'0',,,,,,,,,,,
1322,-1.930399675,0.331504457,-0.459289407,-2.075450645,-1.373037924,-1.417233184,0.685575219,0.705524074,0.498665452,-1.356410436,0.959931303,0.229698677,-2.204808644,1.549119513,0.529552118,160,'0',,,,,,,,,,,
1322,0.90186865,-1.913097746,0.097668068,-0.9576164,-1.737505979,-0.764856786,-0.383617041,-0.374986594,-1.883013876,1.174142576,-0.485546176,-0.100843925,1.571842318,-0.621315484,-0.318757555,329,'0',,,,,,,,,,,
1323,-0.492489572,1.23746291,1.881120175,2.040716122,0.501344829,0.190603081,0.617261802,0.132824371,-1.750665634,0.528656064,0.864480106,0.357151625,0.358372022,0.352391861,0.004405566,12.09,'0',,,,,,,,,,,
1323,-0.873815317,0.898018498,1.451867005,-0.775783675,0.05742797,-0.256161128,0.588690178,0.104883585,0.098606026,-0.334997794,0.455515284,0.412815213,-0.863728202,-0.004819832,-1.309211954,5,'0',,,,,,,,,,,
1323,1.082260597,-0.057306569,1.023975545,1.755617336,-0.693161792,0.287678081,-0.597054486,0.376952106,-0.100520823,0.634458613,1.033926368,-0.216711034,-2.160801526,0.482331752,-0.242390833,10.09,'0',,,,,,,,,,,
1323,1.232713075,-0.361225122,-0.148648247,-1.342176272,-0.684011513,-1.316641009,0.112168854,-0.206511122,1.093759375,-0.923969858,1.462636328,1.193568538,-0.809444014,0.598984184,0.092625489,30,'0',,,,,,,,,,,
1324,1.066219508,-0.975274037,0.558696142,-0.275940408,-1.28366868,-0.60066858,-0.432909488,-0.109574356,-0.532589932,0.38000902,0.143909776,0.051888404,0.177583243,-0.422986156,-0.284569538,137.7,'0',,,,,,,,,,,
1326,-1.115019598,0.977676836,1.673289747,0.515579319,-0.357546358,0.118457889,-0.154603348,0.92398219,-0.611510725,-0.107512847,0.588042996,-0.332371514,-2.301425904,0.623725504,-1.131107977,1.44,'0',,,,,,,,,,,
1328,0.98855313,-0.774050282,-0.602488096,-1.51953128,-0.350313395,-0.690654176,0.236715332,-0.091379492,0.905595745,-0.92220018,1.390087899,0.768516861,-1.002300743,0.920904721,1.181342906,160,'0',,,,,,,,,,,
1328,-0.874030415,0.838027078,1.432368238,-0.769059834,-0.013588575,-0.272639327,0.532528693,0.15216772,0.224061586,-0.310728062,0.309683375,-0.028337096,-1.688800007,0.159240279,-1.218175214,5,'0',,,,,,,,,,,
1328,1.21841815,0.122484548,0.511325557,0.514708772,-0.519495311,-0.69388549,-0.117165335,0.004545072,-0.047255932,0.135998702,1.293138859,0.470192872,-0.873600177,0.655330739,0.45253201,0.89,'0',,,,,,,,,,,
1332,-0.695350166,-0.973852918,2.452479393,-0.676375762,-0.12665638,-0.240814438,-0.878516108,-0.105118432,-0.744281183,1.235107828,1.678155009,-0.930189293,-1.065107595,-0.4305365,1.204721126,13.99,'0',,,,,,,,,,,
1332,0.908747998,-0.290616245,1.155064578,1.292103765,-0.703724161,0.591121313,-0.558496996,0.278199063,0.303069462,-0.02371834,1.363677946,1.598159087,0.928918074,-0.200593172,0.043869005,95,'0',,,,,,,,,,,
1333,1.145627727,1.189337014,-1.513687631,1.532330017,0.961049515,-1.158254253,0.585935302,-0.101676126,-0.690495851,-1.419641001,2.885569544,0.241678613,-0.50152783,-3.096689354,0.632107516,1.79,'0',,,,,,,,,,,
